Distance,K-Shell,Betweenness,Closeness,PageRank,Eigenvector,Katz,VoteRank
2,0.0,0.1111111111111111,0.6666666666666666,0.17647058823529413,0.42857142857142855,0.0,0.5384615384615384
3,0.0,0.17647058823529413,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.3333333333333333,0.5384615384615384
4,0.0,0.17647058823529413,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5384615384615384,0.5384615384615384
5,0.0,0.17647058823529413,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.6666666666666666,0.5384615384615384
6,0.0,0.17647058823529413,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.6666666666666666,0.5384615384615384
