Distance,K-Shell,Betweenness,Closeness,PageRank,Eigenvector,Katz,VoteRank
2,0.17647058823529413,0.3333333333333333,0.3953488372093023,0.2,0.25,0.0,0.7142857142857143
3,0.22448979591836735,0.9354838709677419,0.7647058823529411,0.9354838709677419,0.875,0.17647058823529413,0.875
4,0.22448979591836735,1.0,0.9354838709677419,1.0,1.0,1.0,0.9354838709677419
5,0.22448979591836735,1.0,0.9354838709677419,1.0,1.0,1.0,0.9354838709677419
