Distance,K-Shell,Betweenness,Closeness,PageRank,Eigenvector,Katz,VoteRank
2,0.3953488372093023,0.1320754716981132,0.01694915254237288,0.0,0.01694915254237288,0.0,0.5384615384615384
3,0.25,0.36363636363636365,0.4634146341463415,0.17647058823529413,0.8181818181818182,0.0,0.4634146341463415
4,0.25,0.3953488372093023,0.6216216216216216,0.42857142857142855,0.875,0.034482758620689655,0.3953488372093023
5,0.25,0.3953488372093023,0.6216216216216216,0.42857142857142855,0.875,0.5384615384615384,0.3953488372093023
6,0.25,0.3953488372093023,0.6216216216216216,0.42857142857142855,0.875,0.5384615384615384,0.3953488372093023
7,0.25,0.3953488372093023,0.6216216216216216,0.42857142857142855,0.875,0.5384615384615384,0.3953488372093023
