Distance,K-Shell,Betweenness,Closeness,PageRank,Eigenvector,Katz,VoteRank
2,0.0,0.1111111111111111,0.1111111111111111,0.0,0.17647058823529413,0.0,0.6666666666666666
3,0.17647058823529413,0.8181818181818182,0.8181818181818182,1.0,1.0,0.0,1.0
4,0.17647058823529413,1.0,0.8181818181818182,1.0,1.0,1.0,1.0
5,0.17647058823529413,1.0,0.8181818181818182,1.0,1.0,1.0,1.0
