Distance,K-Shell,Betweenness,Closeness,PageRank,Eigenvector,Katz,VoteRank
2,0.5384615384615384,0.05263157894736842,0.25,0.0,0.17647058823529413,0.0,0.6666666666666666
3,0.05263157894736842,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.0,0.6666666666666666
4,0.05263157894736842,0.6666666666666666,0.5384615384615384,0.8181818181818182,0.8181818181818182,1.0,0.6666666666666666
5,0.05263157894736842,0.6666666666666666,0.5384615384615384,0.8181818181818182,0.8181818181818182,1.0,0.6666666666666666
